station_id,num_bikes_available,num_bikes_available_types,num_bikes_disabled,num_docks_available,num_docks_disabled,last_reported,is_charging_station,last_queried
7338,14,"{'mechanical': 14, 'ebike': 0}",0,5,0,1747683315,False,1747683477
7339,7,"{'mechanical': 7, 'ebike': 0}",1,6,1,1747683403,False,1747683477
7340,10,"{'mechanical': 9, 'ebike': 1}",0,5,0,1747683461,False,1747683477
7341,15,"{'mechanical': 15, 'ebike': 0}",0,0,0,1747683474,False,1747683477
7342,9,"{'mechanical': 9, 'ebike': 0}",0,0,2,1747683469,False,1747683477
7343,23,"{'mechanical': 23, 'ebike': 0}",0,0,0,1747683438,False,1747683477
7344,41,"{'mechanical': 38, 'ebike': 3}",0,7,0,1747683332,False,1747683477
7345,19,"{'mechanical': 19, 'ebike': 0}",0,11,0,1747683434,False,1747683477
7346,20,"{'mechanical': 18, 'ebike': 2}",0,3,0,1747683441,False,1747683477
7347,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683304,False,1747683477
7348,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1747683325,False,1747683477
7349,0,"{'mechanical': 0, 'ebike': 0}",0,21,1,1747683421,False,1747683477
7350,3,"{'mechanical': 2, 'ebike': 1}",0,20,0,1747683360,False,1747683477
7351,9,"{'mechanical': 6, 'ebike': 3}",1,9,0,1747683420,False,1747683477
7352,1,"{'mechanical': 0, 'ebike': 1}",0,17,1,1747683297,False,1747683477
7353,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1747683459,False,1747683477
7354,5,"{'mechanical': 5, 'ebike': 0}",1,24,1,1747683356,False,1747683477
7355,2,"{'mechanical': 1, 'ebike': 1}",0,13,0,1747683402,False,1747683477
7356,9,"{'mechanical': 9, 'ebike': 0}",1,21,0,1747683429,False,1747683477
7357,11,"{'mechanical': 10, 'ebike': 1}",1,6,1,1747683449,False,1747683477
7358,3,"{'mechanical': 2, 'ebike': 1}",0,11,3,1747683347,False,1747683477
7359,6,"{'mechanical': 2, 'ebike': 4}",0,16,1,1747683374,False,1747683477
7360,4,"{'mechanical': 2, 'ebike': 2}",0,13,0,1747683453,False,1747683477
7361,7,"{'mechanical': 1, 'ebike': 6}",0,12,0,1747683410,False,1747683477
7362,7,"{'mechanical': 7, 'ebike': 0}",0,12,0,1747683459,False,1747683477
7363,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683333,False,1747683477
7364,18,"{'mechanical': 17, 'ebike': 1}",0,1,0,1747683416,False,1747683477
7365,19,"{'mechanical': 19, 'ebike': 0}",1,3,0,1747683429,False,1747683477
7366,12,"{'mechanical': 12, 'ebike': 0}",0,8,0,1747683426,False,1747683477
7367,15,"{'mechanical': 14, 'ebike': 1}",0,0,0,1747683467,False,1747683477
7368,1,"{'mechanical': 1, 'ebike': 0}",0,5,2,1747683466,False,1747683477
7371,0,"{'mechanical': 0, 'ebike': 0}",0,20,0,1747683437,False,1747683477
7373,6,"{'mechanical': 6, 'ebike': 0}",0,8,0,1747683457,False,1747683477
7374,5,"{'mechanical': 5, 'ebike': 0}",0,14,0,1747683434,False,1747683477
7375,4,"{'mechanical': 4, 'ebike': 0}",0,7,0,1747683315,False,1747683477
7376,9,"{'mechanical': 3, 'ebike': 6}",0,10,0,1747683423,False,1747683477
7377,1,"{'mechanical': 0, 'ebike': 1}",0,34,0,1747683374,False,1747683477
7378,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683362,False,1747683477
7379,1,"{'mechanical': 0, 'ebike': 1}",0,13,1,1747683348,False,1747683477
7380,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1747683315,False,1747683477
7381,13,"{'mechanical': 9, 'ebike': 4}",1,20,1,1747683392,False,1747683477
7383,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1747683465,False,1747683477
7384,6,"{'mechanical': 6, 'ebike': 0}",0,3,0,1747683414,False,1747683477
7385,6,"{'mechanical': 1, 'ebike': 5}",5,22,0,1747683343,True,1747683477
7386,4,"{'mechanical': 4, 'ebike': 0}",0,12,0,1747683314,False,1747683477
7387,3,"{'mechanical': 3, 'ebike': 0}",0,9,0,1747683308,False,1747683477
7388,0,"{'mechanical': 0, 'ebike': 0}",1,14,0,1747683327,False,1747683477
7389,6,"{'mechanical': 5, 'ebike': 1}",0,19,0,1747683346,False,1747683477
7391,10,"{'mechanical': 10, 'ebike': 0}",0,21,0,1747683382,False,1747683477
7395,1,"{'mechanical': 1, 'ebike': 0}",0,22,0,1747683351,False,1747683477
7398,5,"{'mechanical': 5, 'ebike': 0}",0,12,2,1747683407,False,1747683477
7399,7,"{'mechanical': 6, 'ebike': 1}",0,12,0,1747683417,False,1747683477
7400,11,"{'mechanical': 11, 'ebike': 0}",0,12,0,1747683380,False,1747683477
7403,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1747683307,False,1747683477
7404,0,"{'mechanical': 0, 'ebike': 0}",0,16,3,1747683336,False,1747683477
7407,12,"{'mechanical': 10, 'ebike': 2}",2,3,0,1747683462,False,1747683477
7409,16,"{'mechanical': 16, 'ebike': 0}",0,11,0,1747683364,False,1747683477
7410,2,"{'mechanical': 1, 'ebike': 1}",0,17,0,1747683470,False,1747683477
7411,12,"{'mechanical': 12, 'ebike': 0}",0,8,1,1747683355,False,1747683477
7412,6,"{'mechanical': 0, 'ebike': 6}",1,16,0,1747683397,False,1747683477
7414,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1747683452,False,1747683477
7415,1,"{'mechanical': 0, 'ebike': 1}",0,22,0,1747683451,False,1747683477
7416,10,"{'mechanical': 10, 'ebike': 0}",1,19,0,1747683408,False,1747683477
7417,3,"{'mechanical': 2, 'ebike': 1}",1,7,0,1747683299,False,1747683477
7418,4,"{'mechanical': 3, 'ebike': 1}",0,20,0,1747683408,False,1747683477
7419,5,"{'mechanical': 4, 'ebike': 1}",0,22,0,1747683434,False,1747683477
7420,11,"{'mechanical': 10, 'ebike': 1}",0,16,1,1747683322,False,1747683477
7422,11,"{'mechanical': 11, 'ebike': 0}",0,5,0,1747683465,False,1747683477
7424,1,"{'mechanical': 0, 'ebike': 1}",0,22,0,1747683391,False,1747683477
7425,13,"{'mechanical': 13, 'ebike': 0}",2,6,1,1747683459,False,1747683477
7427,9,"{'mechanical': 7, 'ebike': 2}",4,14,0,1747683327,False,1747683477
7428,23,"{'mechanical': 23, 'ebike': 0}",1,1,0,1747683295,False,1747683477
7429,3,"{'mechanical': 0, 'ebike': 3}",0,12,0,1747683356,False,1747683477
7430,15,"{'mechanical': 15, 'ebike': 0}",2,9,0,1747683353,False,1747683477
7431,24,"{'mechanical': 23, 'ebike': 1}",1,1,0,1747683438,False,1747683477
7432,10,"{'mechanical': 10, 'ebike': 0}",0,37,0,1747683407,False,1747683477
7433,12,"{'mechanical': 11, 'ebike': 1}",0,3,0,1747683441,False,1747683477
7434,21,"{'mechanical': 0, 'ebike': 21}",7,11,0,1747683452,True,1747683477
7435,0,"{'mechanical': 0, 'ebike': 0}",0,10,0,1747683407,False,1747683477
7437,4,"{'mechanical': 4, 'ebike': 0}",0,10,1,1747683346,False,1747683477
7438,14,"{'mechanical': 13, 'ebike': 1}",1,4,0,1747683330,False,1747683477
7441,5,"{'mechanical': 5, 'ebike': 0}",0,17,0,1747683302,False,1747683477
7442,3,"{'mechanical': 1, 'ebike': 2}",0,9,2,1747683402,False,1747683477
7443,4,"{'mechanical': 4, 'ebike': 0}",1,20,0,1747683390,False,1747683477
7444,1,"{'mechanical': 1, 'ebike': 0}",0,18,1,1747683444,False,1747683477
7445,15,"{'mechanical': 11, 'ebike': 4}",0,3,0,1747683346,False,1747683477
7446,17,"{'mechanical': 17, 'ebike': 0}",0,2,0,1747683339,False,1747683477
7447,5,"{'mechanical': 4, 'ebike': 1}",0,16,2,1747683320,False,1747683477
7448,7,"{'mechanical': 5, 'ebike': 2}",0,12,0,1747683371,False,1747683477
7449,10,"{'mechanical': 8, 'ebike': 2}",0,5,0,1747683366,False,1747683477
7451,4,"{'mechanical': 4, 'ebike': 0}",0,25,0,1747683385,False,1747683477
7452,2,"{'mechanical': 2, 'ebike': 0}",2,18,0,1747683457,False,1747683477
7453,0,"{'mechanical': 0, 'ebike': 0}",0,17,0,1747683316,False,1747683477
7454,8,"{'mechanical': 8, 'ebike': 0}",1,6,0,1747683464,False,1747683477
7455,2,"{'mechanical': 2, 'ebike': 0}",3,21,1,1747683473,False,1747683477
7457,8,"{'mechanical': 7, 'ebike': 1}",0,13,1,1747683330,False,1747683477
7458,9,"{'mechanical': 8, 'ebike': 1}",0,8,0,1747683338,False,1747683477
7459,1,"{'mechanical': 1, 'ebike': 0}",1,9,0,1747683460,False,1747683477
7460,1,"{'mechanical': 1, 'ebike': 0}",2,24,0,1747683333,False,1747683477
7461,2,"{'mechanical': 2, 'ebike': 0}",3,18,0,1747683475,False,1747683477
7462,15,"{'mechanical': 15, 'ebike': 0}",2,0,0,1747683415,False,1747683477
7465,0,"{'mechanical': 0, 'ebike': 0}",1,17,1,1747683367,False,1747683477
7466,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1747683468,False,1747683477
7467,2,"{'mechanical': 2, 'ebike': 0}",0,12,0,1747683369,False,1747683477
7468,14,"{'mechanical': 14, 'ebike': 0}",0,11,2,1747683456,False,1747683477
7469,15,"{'mechanical': 15, 'ebike': 0}",0,7,0,1747683375,False,1747683477
7471,7,"{'mechanical': 7, 'ebike': 0}",3,5,0,1747683373,True,1747683477
7473,8,"{'mechanical': 6, 'ebike': 2}",1,5,1,1747683469,False,1747683477
7474,20,"{'mechanical': 20, 'ebike': 0}",0,3,0,1747683355,False,1747683477
7475,2,"{'mechanical': 2, 'ebike': 0}",0,17,0,1747683295,False,1747683477
7476,4,"{'mechanical': 1, 'ebike': 3}",0,11,0,1747683297,False,1747683477
7477,4,"{'mechanical': 0, 'ebike': 4}",0,16,0,1747683356,False,1747683477
7478,17,"{'mechanical': 17, 'ebike': 0}",2,0,0,1747683307,False,1747683477
7479,7,"{'mechanical': 1, 'ebike': 6}",0,7,1,1747683321,False,1747683477
7480,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683445,False,1747683477
7483,9,"{'mechanical': 8, 'ebike': 1}",0,3,0,1747683338,False,1747683477
7484,3,"{'mechanical': 2, 'ebike': 1}",0,13,0,1747683430,False,1747683477
7485,13,"{'mechanical': 12, 'ebike': 1}",0,3,0,1747683448,False,1747683477
7486,2,"{'mechanical': 2, 'ebike': 0}",0,20,0,1747683428,False,1747683477
7487,10,"{'mechanical': 10, 'ebike': 0}",0,3,0,1747683327,False,1747683477
7488,1,"{'mechanical': 1, 'ebike': 0}",0,10,0,1747683357,False,1747683477
7489,5,"{'mechanical': 5, 'ebike': 0}",0,14,0,1747683379,False,1747683477
7492,4,"{'mechanical': 4, 'ebike': 0}",0,11,0,1747683425,False,1747683477
7493,9,"{'mechanical': 8, 'ebike': 1}",0,3,0,1747683304,False,1747683477
7494,4,"{'mechanical': 4, 'ebike': 0}",0,8,0,1747683343,False,1747683477
7496,10,"{'mechanical': 9, 'ebike': 1}",0,9,0,1747683314,False,1747683477
7497,18,"{'mechanical': 10, 'ebike': 8}",0,1,0,1747683399,False,1747683477
7501,1,"{'mechanical': 1, 'ebike': 0}",0,19,0,1747683312,False,1747683477
7502,4,"{'mechanical': 2, 'ebike': 2}",0,14,2,1747683387,False,1747683477
7503,2,"{'mechanical': 1, 'ebike': 1}",0,18,0,1747683408,False,1747683477
7504,11,"{'mechanical': 11, 'ebike': 0}",0,5,0,1747683355,False,1747683477
7505,4,"{'mechanical': 4, 'ebike': 0}",0,13,0,1747683376,False,1747683477
7506,0,"{'mechanical': 0, 'ebike': 0}",0,12,0,1747683299,False,1747683477
7508,21,"{'mechanical': 20, 'ebike': 1}",0,18,0,1747683298,False,1747683477
7514,34,"{'mechanical': 34, 'ebike': 0}",1,23,2,1747683418,False,1747683477
7515,25,"{'mechanical': 25, 'ebike': 0}",0,0,0,1747683473,False,1747683477
7516,8,"{'mechanical': 8, 'ebike': 0}",1,8,0,1747683387,False,1747683477
7517,15,"{'mechanical': 15, 'ebike': 0}",1,7,0,1747683427,False,1747683477
7518,22,"{'mechanical': 21, 'ebike': 1}",2,0,0,1747683447,False,1747683477
7519,3,"{'mechanical': 1, 'ebike': 2}",0,16,0,1747683318,False,1747683477
7520,8,"{'mechanical': 8, 'ebike': 0}",0,6,1,1747683413,False,1747683477
7521,4,"{'mechanical': 0, 'ebike': 4}",0,19,0,1747683361,False,1747683477
7522,0,"{'mechanical': 0, 'ebike': 0}",0,17,0,1747683444,False,1747683477
7523,6,"{'mechanical': 5, 'ebike': 1}",1,8,0,1747683466,False,1747683477
7524,14,"{'mechanical': 11, 'ebike': 3}",0,20,1,1747683475,False,1747683477
7526,4,"{'mechanical': 2, 'ebike': 2}",0,18,0,1747683450,False,1747683477
7527,3,"{'mechanical': 0, 'ebike': 3}",0,16,0,1747683315,False,1747683477
7528,4,"{'mechanical': 2, 'ebike': 2}",1,11,1,1747683357,False,1747683477
7529,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683434,False,1747683477
7530,0,"{'mechanical': 0, 'ebike': 0}",13,9,0,1747683420,False,1747683477
7531,3,"{'mechanical': 3, 'ebike': 0}",3,14,0,1747683356,False,1747683477
7533,8,"{'mechanical': 8, 'ebike': 0}",2,17,0,1747683431,False,1747683477
7534,13,"{'mechanical': 8, 'ebike': 5}",0,1,0,1747683350,False,1747683477
7536,0,"{'mechanical': 0, 'ebike': 0}",0,23,0,1747683380,False,1747683477
7537,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1747683302,False,1747683477
7538,6,"{'mechanical': 3, 'ebike': 3}",0,13,0,1747683434,False,1747683477
7539,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1747683456,False,1747683477
7540,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1747683362,False,1747683477
7541,8,"{'mechanical': 7, 'ebike': 1}",1,10,1,1747683466,False,1747683477
7542,7,"{'mechanical': 7, 'ebike': 0}",0,16,0,1747683342,False,1747683477
7543,5,"{'mechanical': 4, 'ebike': 1}",0,10,0,1747683298,False,1747683477
7545,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1747683472,False,1747683477
7546,1,"{'mechanical': 0, 'ebike': 1}",0,17,0,1747683350,False,1747683477
7547,5,"{'mechanical': 4, 'ebike': 1}",0,10,0,1747683430,False,1747683477
7548,3,"{'mechanical': 1, 'ebike': 2}",0,17,0,1747683363,False,1747683477
7549,17,"{'mechanical': 17, 'ebike': 0}",2,26,0,1747683452,False,1747683477
7551,5,"{'mechanical': 5, 'ebike': 0}",1,8,0,1747683307,False,1747683477
7552,16,"{'mechanical': 16, 'ebike': 0}",0,3,0,1747683328,False,1747683477
7553,1,"{'mechanical': 1, 'ebike': 0}",2,16,0,1747683416,False,1747683477
7554,23,"{'mechanical': 23, 'ebike': 0}",2,2,0,1747683474,False,1747683477
7555,17,"{'mechanical': 16, 'ebike': 1}",0,3,0,1747683375,False,1747683477
7556,4,"{'mechanical': 3, 'ebike': 1}",0,26,1,1747683439,False,1747683477
7557,20,"{'mechanical': 20, 'ebike': 0}",0,2,1,1747683322,False,1747683477
7558,6,"{'mechanical': 6, 'ebike': 0}",0,13,0,1747683339,False,1747683477
7559,5,"{'mechanical': 4, 'ebike': 1}",0,9,1,1747683310,False,1747683477
7561,3,"{'mechanical': 1, 'ebike': 2}",0,11,0,1747683321,False,1747683477
7562,0,"{'mechanical': 0, 'ebike': 0}",1,18,4,1747683418,False,1747683477
7563,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1747683301,False,1747683477
7564,4,"{'mechanical': 0, 'ebike': 4}",0,19,0,1747683401,False,1747683477
7565,2,"{'mechanical': 2, 'ebike': 0}",0,20,1,1747683342,False,1747683477
7566,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1747683330,False,1747683477
7567,1,"{'mechanical': 1, 'ebike': 0}",0,26,0,1747683296,False,1747683477
7568,22,"{'mechanical': 21, 'ebike': 1}",0,3,0,1747683337,False,1747683477
7569,20,"{'mechanical': 19, 'ebike': 1}",1,25,1,1747683453,False,1747683477
7570,6,"{'mechanical': 5, 'ebike': 1}",10,1,0,1747683362,False,1747683477
7571,17,"{'mechanical': 17, 'ebike': 0}",0,2,0,1747683448,False,1747683477
7572,5,"{'mechanical': 4, 'ebike': 1}",0,10,0,1747683398,False,1747683477
7575,5,"{'mechanical': 4, 'ebike': 1}",0,8,2,1747683300,False,1747683477
7576,8,"{'mechanical': 6, 'ebike': 2}",0,14,1,1747683373,False,1747683477
7577,3,"{'mechanical': 3, 'ebike': 0}",0,24,0,1747683455,False,1747683477
7579,0,"{'mechanical': 0, 'ebike': 0}",1,18,0,1747683437,False,1747683477
7580,0,"{'mechanical': 0, 'ebike': 0}",1,14,0,1747683302,False,1747683477
7581,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683376,False,1747683477
7582,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1747683453,False,1747683477
7583,0,"{'mechanical': 0, 'ebike': 0}",0,22,0,1747683338,False,1747683477
7584,0,"{'mechanical': 0, 'ebike': 0}",1,24,2,1747683407,False,1747683477
7585,0,"{'mechanical': 0, 'ebike': 0}",2,24,1,1747683384,False,1747683477
7586,1,"{'mechanical': 1, 'ebike': 0}",0,22,0,1747683470,False,1747683477
7587,0,"{'mechanical': 0, 'ebike': 0}",1,13,5,1747683400,False,1747683477
7588,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747683468,False,1747683477
7589,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683440,False,1747683477
7590,0,"{'mechanical': 0, 'ebike': 0}",1,22,0,1747683367,False,1747683477
7591,1,"{'mechanical': 0, 'ebike': 1}",0,20,2,1747683357,False,1747683477
7593,8,"{'mechanical': 8, 'ebike': 0}",0,19,0,1747683393,False,1747683477
7594,7,"{'mechanical': 5, 'ebike': 2}",0,8,0,1747683425,False,1747683477
7595,5,"{'mechanical': 2, 'ebike': 3}",0,10,0,1747683453,False,1747683477
7596,11,"{'mechanical': 0, 'ebike': 11}",0,21,0,1747683469,False,1747683477
7597,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683343,False,1747683477
7598,2,"{'mechanical': 1, 'ebike': 1}",1,12,0,1747683425,False,1747683477
7599,4,"{'mechanical': 2, 'ebike': 2}",2,10,1,1747683372,False,1747683477
7600,6,"{'mechanical': 5, 'ebike': 1}",0,13,1,1747683357,False,1747683477
7601,17,"{'mechanical': 17, 'ebike': 0}",2,1,1,1747683451,False,1747683477
7602,4,"{'mechanical': 4, 'ebike': 0}",0,15,0,1747683422,False,1747683477
7603,5,"{'mechanical': 5, 'ebike': 0}",0,9,0,1747683395,False,1747683477
7604,10,"{'mechanical': 10, 'ebike': 0}",0,9,0,1747683400,False,1747683477
7605,2,"{'mechanical': 1, 'ebike': 1}",0,18,0,1747683355,False,1747683477
7606,11,"{'mechanical': 10, 'ebike': 1}",0,8,0,1747683390,False,1747683477
7607,15,"{'mechanical': 15, 'ebike': 0}",0,3,0,1747683440,False,1747683477
7608,5,"{'mechanical': 5, 'ebike': 0}",2,20,0,1747683440,False,1747683477
7609,1,"{'mechanical': 0, 'ebike': 1}",0,26,0,1747683339,False,1747683477
7610,10,"{'mechanical': 8, 'ebike': 2}",0,5,0,1747683378,False,1747683477
7611,13,"{'mechanical': 13, 'ebike': 0}",0,6,0,1747683298,False,1747683477
7612,16,"{'mechanical': 16, 'ebike': 0}",0,2,0,1747683356,False,1747683477
7613,5,"{'mechanical': 5, 'ebike': 0}",0,13,1,1747683384,False,1747683477
7614,11,"{'mechanical': 11, 'ebike': 0}",2,10,0,1747683346,False,1747683477
7615,12,"{'mechanical': 12, 'ebike': 0}",2,5,0,1747683300,False,1747683477
7616,1,"{'mechanical': 1, 'ebike': 0}",3,15,0,1747683350,False,1747683477
7617,3,"{'mechanical': 3, 'ebike': 0}",3,13,0,1747683416,False,1747683477
7618,1,"{'mechanical': 1, 'ebike': 0}",1,16,0,1747683383,False,1747683477
7619,0,"{'mechanical': 0, 'ebike': 0}",0,13,2,1747683426,False,1747683477
7620,0,"{'mechanical': 0, 'ebike': 0}",2,29,0,1747683349,False,1747683477
7622,13,"{'mechanical': 13, 'ebike': 0}",1,9,0,1747683377,False,1747683477
7623,14,"{'mechanical': 14, 'ebike': 0}",0,5,0,1747683348,False,1747683477
7624,4,"{'mechanical': 4, 'ebike': 0}",2,5,0,1747683332,False,1747683477
7625,2,"{'mechanical': 2, 'ebike': 0}",1,20,0,1747683310,False,1747683477
7626,17,"{'mechanical': 17, 'ebike': 0}",8,0,0,1747683301,False,1747683477
7627,2,"{'mechanical': 1, 'ebike': 1}",0,12,0,1747683462,False,1747683477
7629,12,"{'mechanical': 11, 'ebike': 1}",2,1,0,1747683451,False,1747683477
7630,20,"{'mechanical': 20, 'ebike': 0}",0,2,0,1747683394,False,1747683477
7632,1,"{'mechanical': 0, 'ebike': 1}",0,16,0,1747683297,False,1747683477
7633,10,"{'mechanical': 10, 'ebike': 0}",0,4,0,1747683375,False,1747683477
7635,5,"{'mechanical': 2, 'ebike': 3}",0,9,1,1747683381,False,1747683477
7636,3,"{'mechanical': 2, 'ebike': 1}",0,19,0,1747683315,False,1747683477
7637,14,"{'mechanical': 13, 'ebike': 1}",0,5,0,1747683370,False,1747683477
7639,6,"{'mechanical': 6, 'ebike': 0}",0,10,0,1747683396,False,1747683477
7640,1,"{'mechanical': 0, 'ebike': 1}",0,14,0,1747683342,False,1747683477
7641,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747683433,False,1747683477
7642,9,"{'mechanical': 8, 'ebike': 1}",0,9,1,1747683386,False,1747683477
7643,2,"{'mechanical': 0, 'ebike': 2}",1,16,0,1747683444,False,1747683477
7644,3,"{'mechanical': 0, 'ebike': 3}",0,11,1,1747683333,False,1747683477
7645,5,"{'mechanical': 4, 'ebike': 1}",3,8,0,1747683401,False,1747683477
7646,6,"{'mechanical': 6, 'ebike': 0}",0,6,0,1747683470,False,1747683477
7647,6,"{'mechanical': 6, 'ebike': 0}",0,10,1,1747683366,False,1747683477
7650,3,"{'mechanical': 3, 'ebike': 0}",1,19,0,1747683296,False,1747683477
7654,2,"{'mechanical': 2, 'ebike': 0}",0,5,0,1747683471,False,1747683477
7655,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1747683369,False,1747683477
7656,8,"{'mechanical': 7, 'ebike': 1}",1,1,1,1747683381,False,1747683477
7657,2,"{'mechanical': 1, 'ebike': 1}",3,14,1,1747683359,True,1747683477
7658,8,"{'mechanical': 8, 'ebike': 0}",3,15,1,1747683300,False,1747683477
7659,3,"{'mechanical': 0, 'ebike': 3}",0,16,0,1747683428,False,1747683477
7660,6,"{'mechanical': 6, 'ebike': 0}",2,31,0,1747683336,False,1747683477
7662,1,"{'mechanical': 1, 'ebike': 0}",1,17,0,1747683419,False,1747683477
7663,3,"{'mechanical': 1, 'ebike': 2}",0,14,0,1747683335,False,1747683477
7664,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747683457,False,1747683477
7665,3,"{'mechanical': 0, 'ebike': 3}",0,8,0,1747683301,False,1747683477
7666,10,"{'mechanical': 10, 'ebike': 0}",0,15,1,1747683321,False,1747683477
7667,13,"{'mechanical': 0, 'ebike': 13}",0,19,1,1747683422,False,1747683477
7668,0,"{'mechanical': 0, 'ebike': 0}",7,13,0,1747683318,True,1747683477
7671,0,"{'mechanical': 0, 'ebike': 0}",0,12,0,1747683422,False,1747683477
7675,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1747683464,False,1747683477
7676,8,"{'mechanical': 6, 'ebike': 2}",0,8,0,1747683361,False,1747683477
7677,1,"{'mechanical': 0, 'ebike': 1}",0,14,1,1747683440,False,1747683477
7678,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1747683295,False,1747683477
7679,0,"{'mechanical': 0, 'ebike': 0}",0,13,2,1747683385,False,1747683477
7680,9,"{'mechanical': 9, 'ebike': 0}",0,10,0,1747683344,False,1747683477
7681,5,"{'mechanical': 5, 'ebike': 0}",5,14,0,1747683314,True,1747683477
7682,19,"{'mechanical': 19, 'ebike': 0}",1,15,0,1747683352,False,1747683477
7684,7,"{'mechanical': 7, 'ebike': 0}",1,15,0,1747683448,False,1747683477
7685,1,"{'mechanical': 1, 'ebike': 0}",0,21,0,1747683398,False,1747683477
7686,7,"{'mechanical': 7, 'ebike': 0}",0,7,0,1747683458,False,1747683477
7687,3,"{'mechanical': 1, 'ebike': 2}",0,9,0,1747683298,False,1747683477
7691,6,"{'mechanical': 0, 'ebike': 6}",0,13,0,1747683458,False,1747683477
7692,18,"{'mechanical': 8, 'ebike': 10}",6,2,0,1747683415,True,1747683477
7693,3,"{'mechanical': 3, 'ebike': 0}",0,15,0,1747683385,False,1747683477
7694,8,"{'mechanical': 6, 'ebike': 2}",0,11,0,1747683305,False,1747683477
7695,18,"{'mechanical': 15, 'ebike': 3}",1,0,0,1747683334,False,1747683477
7696,17,"{'mechanical': 17, 'ebike': 0}",0,2,0,1747683385,False,1747683477
7698,1,"{'mechanical': 1, 'ebike': 0}",0,12,0,1747683320,False,1747683477
7699,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683341,False,1747683477
7700,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747683351,False,1747683477
7701,9,"{'mechanical': 9, 'ebike': 0}",1,9,0,1747683345,False,1747683477
7702,4,"{'mechanical': 4, 'ebike': 0}",2,12,0,1747683456,True,1747683477
7703,6,"{'mechanical': 4, 'ebike': 2}",0,13,0,1747683427,False,1747683477
7704,4,"{'mechanical': 3, 'ebike': 1}",0,15,0,1747683410,False,1747683477
7705,6,"{'mechanical': 5, 'ebike': 1}",1,11,0,1747683414,False,1747683477
7706,23,"{'mechanical': 19, 'ebike': 4}",1,3,0,1747683346,False,1747683477
7707,9,"{'mechanical': 8, 'ebike': 1}",0,10,0,1747683361,False,1747683477
7708,12,"{'mechanical': 0, 'ebike': 12}",8,7,0,1747683474,True,1747683477
7709,1,"{'mechanical': 1, 'ebike': 0}",1,21,0,1747683324,False,1747683477
7710,1,"{'mechanical': 0, 'ebike': 1}",5,12,0,1747683397,True,1747683477
7711,8,"{'mechanical': 6, 'ebike': 2}",0,7,0,1747683428,False,1747683477
7712,11,"{'mechanical': 11, 'ebike': 0}",0,10,1,1747683307,False,1747683477
7713,4,"{'mechanical': 3, 'ebike': 1}",1,17,0,1747683365,False,1747683477
7715,1,"{'mechanical': 1, 'ebike': 0}",0,9,0,1747683329,False,1747683477
7716,17,"{'mechanical': 17, 'ebike': 0}",0,2,0,1747683459,False,1747683477
7717,2,"{'mechanical': 2, 'ebike': 0}",0,8,0,1747683381,False,1747683477
7718,8,"{'mechanical': 8, 'ebike': 0}",0,2,1,1747683304,False,1747683477
7719,13,"{'mechanical': 13, 'ebike': 0}",0,15,0,1747683329,False,1747683477
7720,26,"{'mechanical': 23, 'ebike': 3}",0,6,0,1747683360,False,1747683477
7721,3,"{'mechanical': 3, 'ebike': 0}",1,5,1,1747683469,False,1747683477
7724,1,"{'mechanical': 1, 'ebike': 0}",0,12,1,1747683336,False,1747683477
7728,6,"{'mechanical': 0, 'ebike': 6}",0,12,1,1747683362,False,1747683477
7729,30,"{'mechanical': 2, 'ebike': 28}",0,14,0,1747683317,True,1747683477
7730,16,"{'mechanical': 2, 'ebike': 14}",2,25,0,1747683417,True,1747683477
7731,13,"{'mechanical': 12, 'ebike': 1}",0,2,0,1747683337,False,1747683477
7732,12,"{'mechanical': 10, 'ebike': 2}",0,3,0,1747683365,False,1747683477
